clean_data,label
"nhưng cái túi quá xấu , lẽ_ra k nên may vào , quá nhỏ so với chiếc áo , đường may quá xấu",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"đừng ham rẻ mà mua r phí tiền , sz chỉ dành < 50 kg thôi nhé ... m62 ngắn , đổng quần_may bị lỗi",NEG
"đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh quần_đẹp , vải ổn , chỉ có_điều là dính vết bẩn ở ống_quần , mong_shop lưu_ý hơn sẽ tiếp_tục ủng_hộ 🤗",POS
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
đặt 3 áo .. đúng màu .. nhưng 2 áo 1 size vải khác còn 1 áo vải khác size lớn hơn .,NEG
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn , shop phục_vụ rất tốt , rất đáng tiền , thời_gian giao hàng rất nhanh 😍_😍 😍",POS
quần khá ok vì mình hơi mập nên đi tìm quần kiểu này ở các shop mãi k có quần vừa,POS
"mua 1 lần bên shop r , thấy ok quá nên giới_thiệu bạn mua , shop tặng 1 cái gương be bé xinh_xinh",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
chất_lượng sản_phẩm tuyệt_vời chua thử nen chua_bit the_nao chất_lượng sản_phẩm tuyệt_vời . hnay thu_tẩy sp sạch vượt mức tuong tượng ok cho shop 5 sao,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém_shop phục_vụ rất kém,NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"chất đẹp cực luôn , giao hàng nhanh , đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt , chị chủ shop nhiệt_tình",POS
thời_gian giao hàng rất nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời mình cao 167 cm mặc size s vừa nhưng tại eo mình hơi nhỏ nên có rơi rộng eo_xíu hihi,POS
"shop phục_vụ rất nhiệt_tình và có tâm , gửi thiếu_đồ nhưng mình nt báo liền chủ_động liên_hệ và gửi bù hàng thiếu",POS
"chân váy rất xinh , y_hình mẫu luôn . vải mỏng nhẹ , có độ xòe , đường may chỗ dây chun_váy chưa đẹp lắm",POS
"chất_lượng sản_phẩm tuyệt_vời , trên cả sự mong_đợi , sét quần_chip dày_dặn , đẹp , áo chip quá là ưng vì nhẹ , mát",POS
xấu tệ hàng thì giảm xuống nhưng ship_tính trên trời đặt mua đầm 59 k phí ship 55 k mà sản_phẩm k đep thôi thì ra shop gần nhà mua tận_tay thấy tận_mắt chỉ có 250 k chênh_lêch k bao_nhiêu nhưng cảm_thấy xứng_đáng vô_cùng,NEG
đơn hàg này của e bị thiếu chị nè hôm sau chị bỏ vào e_nha . e gọi chị rồi đó . hàg đẹp và ưng lắm ạ,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
"nhân_viên giao hàng quá_đáng , giao hàng mà ko giao tới tận nhà . mà . còn bắt khách_hàng ra địa_điểm hắn nói để lấy hàng",NEG
mặc_dù đã ib và tha_thiết yêu_cầu shop che tên sản_phẩm giùm nhưg khi ghn là ng quen giao hàng tới hiện cái tên sp lù_lù ngượng chín cả mặt 😡_😡 😡,NEG
"chất_lượng sản_phẩm tuyệt_vời , balo rất đẹp 👏_👏 👏_👏 👏_👏 đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh",POS
"hàng tốt , mua dc giá rẻ nữa nên ưng cái bụng lắm ạ , sẽ ủng_hộ thời_gian giao hàng rất nhanh",POS
"lúc đầu nghĩ mua hàng vs giá này thì hàng sẽ ko đc tốt , ai_ngờ hoàn_toàn khác , tốt hơn mong_đợi",POS
"hàng mới về xong thì thấy shop up áo_hạc xanh đẹp qtqđ , thặc đắng_lòng : ( ( tại_sao shop k up em nó sớm hơn hụ hụ : ( (",POS
"chất không phải cotton 100 % , mặc mùa hè sẽ nóng , m 58 kg mua size xl thấy to , các bạn 60 kg mặc l vẫn vừa , với giá thì hàng vẫn ok m vẫn cho 5 ☆",POS
"mua 3 kai chỉ đc 1 kai đỏ_la giông hinh , 2 kai_trang va_xam nhin xấu_tệ k măc đc mà k giông hinh nưa 😔",NEG
"đóng_gói sản_phẩm chắc_chắn , vải có nilong nên phải ủi cẩn_thận tránh bị quéo áo , form mặc đẹp , ổn",POS
giảm % sau tết cho khách ❤_❤ chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
trời ơi .. bán hàng phải có tâm_chút chứ ... đừng tưởng muốn bán thì bán ko cần biết chất lương ra sao ... mua 2 cái thì cái thì xếp_ly cả khúc ... cái thì xì_nách + so_le nách ... may là minhc làm bên may_mặc nên may lại dc .. chứ phải ng ở nhà chắc vứt 2 cái đi luôn ... cạch,NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh , mình 45 kg sezi l_hoi to",POS
chất_lượng sản_phẩm tuyệt_vời .. không nghĩ giá như_vậy lại nhận dc sản_phẩm tốt và hài_lòng đến thế .. sẽ ủng_hộ shop lần tới .. chúc shop buôn_bán đắt hàng,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh . 🌹_🌹 🌹_shop chăm_sóc khách_hàng rất tốt , tư_vấn nhiệt_tình",POS
áo đẹp lắm a_~ ~_~ ..... vải có hơi mỏng_xíu ..... nhưng áo_ko khác hình_chút nào đâu_shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vờii sẽ ủng_hộ shopp nhiều ❤_️ ❤_️ ❤_️ ❤_️ ❤_️ ❤_️ ❤ ️,POS
"mấy lần mua shopee quần_áo mà ngán lắm , tính mua lần nay rồi nghỉ hẳn , ko_ngờ đẹp chất rẻ , quả này đi siêu_thi cả 100 k chứ ko ít",POS
"nhưng góp_ý cho shop 1 chút là nên ghi rõ đệm_mút từng loại dày cụ_thể bao_nhiu , mình ko thấy thông_tin nên coi clip , nhận hàng 1 cái mút vừa rất ưng , 1 cái thì mới biết là loại nâng siêu_dày vì shop up nhầm cái clip của 1 loại mút vừa khác vào t_t",POS
"cái nữa là mình nhắn 2 lần hỏi về sản_phẩm shop đều ko trả_lời , ko tư_vấn cho khách_hàng gì hết",NEG
"mình đặt 2 áo thì ưng loại sọc nhất vải mịn tốt , còn loại trơn màu đỏ thì k bằng",POS
"sp thì k vấn_đề gì nhưg phục_vụ và cách bán hàng của shop quá kém k đág 1 * , rõ m đã mất săn_deal mãi mới đc màu 16 hí hửng nhận hàng mở ra là 1 bộ màu m ghét nhất số 4 vàng như c * t , k thèm báo trc khách câu nào , chả biết ghi phân_loại màu để lz , chẳng nhẽ lại trả hàng , lm ăn thật vô_trách_nhiệm haiz",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,POS
"chất_lượng sản_phẩm tuyệt_vời phù_hợp với giá tiền , còn được tặng thêm quà nữa chứ , free size mặc hơi chật",POS
"quá tuyệt_vời , lần đầu_tiên đánh_giá trên shoppy , chị chủ nhiệt_tình nhất_hệ mặt_trời , shop bán đồ rất đẹp , gói hàng cẩn_thận , giá_cả vừa_phải , chất vải thì khỏi bàn , ủng_hộ shop dài_dài kkk",POS
shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS
"hàng đẹp y_hình luôn , mua cho con_nít thích cực 😝 một bên tay bóp hơi khó , giặt xong dùng vẫn ok , điều_chỉnh chút là bóp được ngay",POS
"chất thì ok , phù_hợp giá tiền , tuy_nhiên from hơi nhỏ , giá như from to hơn chút thì mới vừa được với người mình",POS
"thất_vọng về sản_phẩm , đường chỉ may rất cẩu_thả , bị sùi chỉ , lệch đường , dễ bung , tay bèo_xoăn cong lại ko_vuốt được ra , áo cỡ s mà rộng thùng_thình như áo cho bầu mặc",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh sẽ ủng_hộ shop dài_dài 😘 😍,POS
"shop gian_lận , giao thiếu hàng , mà ko chiu trả cho khach . mọi người ko nên mua shop này",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"sản_phẩm ok , riêng shipper giao hàng , ý_thức thấp_kém , nói_chuyện với khách_hàng giọng điệu đe_nẹt và như “ mẹ thiên_hạ ”",POS
chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém_shop phục_vụ rất kém rất không đáng tiền rất không đáng tiền,NEG
"mình nhận dc hàng thực_sự thất_vọng , giá 3 c cả vc là 125 000 khoan nói về giá nhưng áo gia_công cực ẩu",NEG
shop giao hàng nhầm màu cho tôi . tôi yêu_cầu đổi hàng thì nói bán lại . tôi nói tôi gửi bưu_điện rồi gửi hàng lại cho tôi thì chặn . tôi muốn shopee bảo_vệ quyền_lợi cho tôi . tôi đặt màu xám mà giao màu thế_này nè,NEG
"bán hàng k có trách_nhiệm , đặt 1 trắng 1 đen mà giao cho khách 2 đen , mình sợ giao_nhầm đã nt riêng r v mà vẫn cố_tình giao màu sai , đã v khi nhận đc hàng thì 1 cái bị bay màu hàng lỗi , đt khiếu_nại thì chửi khách thậm_tệ , có dấu_hiệu lừa_đảo nên cẩn_thận shop phục_vụ rất kém",NEG
"áo đẹp hơn hình luôn , ưng cực_kỳ , vải dày dặn mặc rất ấm , đường đan cũng đẹp , rất đáng tiền",POS
"size cho người < 65 kg nhưng tay ngắn và nhỏ , hợp với các bạn tầm 55 kg mặc sẽ đẹp hơn",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền,POS
"chị chủ rất tốt , rất có tâm , mình vừa nt nói đồ bị lỗi là c kêu chụp hình c coi rồi c đổi cái khác cho . cách nói_chuyện rất thật và lịch_sự . e rất cảm_động và thích cách buôn_bán của c_e sẽ ủng_hộ shop chị lâu_dài luôn . váy thật_sự rất đẹp luôn , e rất thích kiểu váy này . rất đáng để mua . e cám_ơn chị nhiều",POS
vải hơi mỏng nhưng mát . giặt lần đầu thì váy bị co đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
"phải nói là trước giờ lần đâu_tiên mình được mặc cái áo vừa vặn như_vậy , không gọng nhưng form vẫn rất đẹp , ngực mình 89 mặc size 38 , áo mềm_mại , mút mỏng , nhẹ_nhàng",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_🎉 🎊_🌟 🌟,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền shop phục_vụ rất tốt,POS
"áo cực đẹp giống trong ảnh , chất dày_dặn , được tặng dây buộc tóc cute , lần đầu order thấy ưng ý_ntn , chúc_shop buôn_may bán đắt nhé 😘",POS
màu đẹp quá lun nhưng ăn vào 1 phát là trôi về nơi đâu luôn =))) thôi kệ nhịn_đói cho mỏ đẹp,POS
bánh_ngon.shop chuyên_nghiệp . có_điều shop làm_việc lại vs bên vận_chuyển đi . ng bán giao hàng nhanh mà phía vận_chuyển tệ quá . nhìu khách ko biết ng ta trách_shop làm_ăn chậm_chạp đó . hàng hóa là thức_ăn thì ko để lâu đc đâu,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_đẹp khỏi chê luôn ❤_️ sẽ ủng_hộ shop dài_dài ❤ ️_mn nên mua , em mặc hơi rộng nhưg đẹp",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_ưng lắm luôn nha_shop ❤ ️_❤ ️_❤ ️,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rấtnhanh cho shop 5 sao áo rẻ nhưng chất siêu_đẹp luôn hiiii,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS
tôi đạt mua màu nâu . sao shop lại giao cho tôi màu đen . về bỏ đi k lm đc gì,NEG
thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh rất đáng tiền đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời quà tặng thích quá 😂,POS
shop phục_vụ rất tốt rất đáng tiền_bản quốc_tế có đầy_đủ tiếng việt mình chụp cho mọi người xem nè chụp đêm nên hk rõ lắm thông_cảm,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền shop phục_vụ rất tốt thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn , shop phục_vụ rất tốt , rất đáng tiền , thời_gian giao hàng rất nhanh , chủ_shop tư_vấn nhiệt_tình và thân_thiện , áo_chuẩn như hình và vãi áo rất mịn đẹp mặc rất thoải_mái , giá_cả lại hợp với túi_tiền",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"chất lựợng sản_phẩm tuyệt_vời .. đóng_gói sphẩm rất dep và chắc_chắn , shop phục_vụ rấtt tốt , thời_gian giao nhanh . rất đáng tiền ạ",POS
"1 trong ít shop bán đồ freesize mà k bị rộng hay dài quá so với mình , vải đẹp , nói_chung là ưng",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng cực nhanh,POS
lưng quần_hơi rộng nhưng mặc đẹp cực nha : v với mấy bạn nấm lùn xắn ống xinh lắm luôn + đùi to_nhỏ mặc đều đẹp,POS
"chất_lượng sản_phẩm khá tốt so với giá tiền , shop đóng_gói giao hàng khá nhanh , sản_phẩm y_ảnh , vải ổn , với giá_thành như_vậy không giảm đòi_hỏi j hơn 😉",POS
rất đáng tiền thời_gian giao hàng rất nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh , áo rất đẹp , lần sau ủng_hộ shop tiếp",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn , áo đẹp trên carmong đợi , giá vậy là quá hợp_lý , m sẽ ủng_hộ shop nhiều nữa",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm cũng tốt , mua đôi giày có kèm tặng_phẩm đôi tất_ko thấy , vào hỏi và đc_shop xin_lỗi và đền_bù bằng card",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
áo giống hình .. mặc thoải_mái thun co_giãn tốt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS
"đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh , mặc_dù hơi rộng nhưng vẫn ok 👌",POS
"áo giống_hình , chất_lượng tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"° son lên màu hồng đất , giá hợp_lí , nhưng son có hiện_tượng đổ mồ_hôi lấm_tấm như trong ảnh ! !",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"đặt 37 cái rất đẹp , nhưng bảo một form mà_lại có cái dài hơn 1 tí , cái ngắn 1 tí , nhung mà chung lại thì rất ok đáng tiền , vải không dày , sờ mát_tay ..",POS
"mình hiểu việc có 1 , 2 hạt hỏng cũng khó tránh nhưng ntn thì nhiều quá , tuy_nhiên điều làm mình khó_chịu nhất đó là khi mình phản_ảnh shop ko xin_lỗi đc 1 câu , ko_thèm trả_lời tin nhắn luôn",NEG
"mẫu không giống_hình , như vãi dù , các bạn ko nên mua , hình một nơi , áo 1 nẽo , shop nc ko có tâm",NEG
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tuyệt_vời,POS
"đóng_gói sản_phẩm đẹp và chắc_chắn , áo và phần dây cột nơ ở ống_tay_áo hơi ngắn_chút , nhưng_mà áo xinh_^ ^",POS
áo sz_m mà bé tí trẻ_con mặc vừa 😂_đổi sz thì shop bảo giao hàng r trong khi đó thông_báo của shoppe là vẫn đang chuẩn_bị hàng,NEG
"hàng ko giống_hình , ren và áo lại 2 màu trắng khác nhau , mình rất ko_ưng , chất vải cũng bt",NEG
ao gi ma mac vao vua nog vua ham ... mac k de chiu .. nhug lo mua oy ... dah chiu thui,NEG
"hàng giao rata chậm nhưng vì âo . mặc quá đẹp , quá chuẩn so vơigiấ tiền nên tặng shop 5 *",POS
đóng_gói ok . chất vải oki . nhưng shop như kiểu thải các áo bị lỗi hay sao mà áo em bị rách_nách . trễ vai nhưng chỉ cần đưa tay lên buộc tóc là thành bó cổ luôn . đề_nghị shop xem_lại,NEG
"mùi dễ_chịu , chỉ tiếc là mỗi lần rút ra lại dính vào nhau , khó lấy từng tờ nên hơi bất_tiện mỗi khi dùng 1 tay",POS
"phần số in trên áo chưa ổn lắm nhưng k ảnh_hưởng j cả , dù_sao thì chất_lượng sản_phẩm rất tốt , rất đáng tiền",POS
áo e mặc bị ngắn_huhu nhưng sơ_vin vào thì nhìn cx dc vải hơi thô_ko dc mềm với giá tiền thì e thấy khá đắt : ( (,NEG
"đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh , mua 5 áo size 36 , nhưng chỉ mỗi 2 áo màu_da không vừa",POS
shop bán hàng như này chắc cũng chỉ bán cho 1 ng 1 lần là ngta ko muốn quay lại nữa,NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiề,POS
"quần đẹp thật , nhưng do mình ốm quá mặc size nhỏ nhất mà cũng k vừa nên đành phải để cho má ck mặc hihi",POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh_nhung ma k thik chat lieu vai nay lam ! ! !,POS
rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
màu siuuu ưng_nha mọi người + mùi kẹo siuu ngọt luôn + đóng_gói siuuu chắc_chắn + ủng_hộ sky007 quài quài luôn ❤_️ ❤_️ ❤ ️,POS
"size hơi nhỏ , bé khoảng 7-8 kg mặc vừa chứ lớn hơn hơi chật_chút nhưng_mà vải và đường may , màu_sắc_đẹp",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh , sẽ ủng_hộ shop nửa , rất ưng_ý",POS
bọn lừa_đảo còn thiếu mẹ mày tiền mẹ m ib ko tl thôi bà mày biếu dmm làm_ăn thất_đức kieru này đéo tồn_tại dk mãi đâu,NEG
"áo hơi to trên 55 kg thì vừa hơn , đóng_gói sản_phẩm chắc_chắn shop phục_vụ khá tốt thời_gian giao hàng nhanh",POS
"shop gói hàng rất có tâm , 5 sao cho shop nhưng 2 sao cho sản_phẩm nên mình để 4 sao",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh ! !,POS
"còn quần_muji trông bắt_mắt nhưg vải co_giãn 1 tẹo nên mặc hơi_kích , mua 4 c theo combo thì 1 c lại bị quá nhỏ so với 3 c còn lại",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn yêu chị nhi lắm ❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️_❤ ️,POS
"áo ngắn quá , mặc chưa qua rốn , b nào ng nhỏ_con thích thì pm mình bán rẻ cho , sau_này nhờ shop ghi thêm dài áo để dễ mua , sp giống hịn",NEG
"minh mua 7 ao cho minh va_ox . cam ao len_rat thich cam_giac rat miem mai rat mat . chat luong rat tot .. mua_dung di_choi hay di_lam dieu rat_tot . cam_on shop_nhe , cam_thay xung_dang dong tien",POS
shop phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt thời_gian giao hàng rất nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,POS
mình đặt 5 cái áo mà chỉ có 4 . tiền vẫn thu đủ 5 cái . shop làm_ăn mất uy_tín quá,NEG
"chất_lượng sản_phẩm tuyệt_vời .. mình mua cho vk . bây_giờ mình mới xem vãi có tốt hay k .. vãi mát màu & đầm giống như hình .. , rất đáng tiền",POS
nếu mặc 1 thời_gian mà quả ngực không bị vênh ra không khớp với ngực thì mình sẽ trung_thành với em này mãi thôi,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh áo cực bự luôn ạ , mua đáng đồng_tiền luôn nha",POS
"chân váy đẹp lắm chị ạ , mặc vừa khít , cảm_ơn chị nhiều , rất nhiệt_tình , chúc chị bán được nhiều hàng",POS
